person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,decile_score
11276,Female,Other,23,0,1,1,2,4
11277,Male,African-American,31,0,0,0,2,6
11278,Male,Caucasian,53,0,0,0,1,5
11280,Female,African-American,25,0,0,0,0,3
11281,Male,African-American,28,0,0,0,6,9
11283,Male,Caucasian,23,0,0,0,0,5
11284,Male,African-American,59,0,0,0,10,4
11285,Male,African-American,38,0,0,0,7,7
11288,Male,Caucasian,20,0,0,0,0,6
11289,Male,African-American,30,0,0,0,18,10
11290,Male,African-American,21,5,1,0,6,10
11291,Male,African-American,26,0,0,0,3,8
11292,Male,African-American,48,0,0,0,1,1
11293,Male,African-American,20,0,0,0,0,8
11294,Male,Caucasian,35,0,1,0,3,8
11298,Male,African-American,32,0,0,0,2,10
11299,Female,Caucasian,37,0,0,0,0,1
11300,Male,African-American,28,0,0,1,16,9
11301,Male,African-American,40,0,0,0,1,2
11303,Male,African-American,32,0,1,0,2,6
11304,Male,Caucasian,27,0,0,0,0,2
11305,Male,African-American,34,0,0,0,0,1
11306,Male,Other,47,0,0,0,2,1
11307,Male,Caucasian,26,0,0,0,0,2
11308,Male,African-American,26,0,0,0,1,10
11309,Male,African-American,44,0,0,0,1,7
11310,Male,Hispanic,35,0,0,0,0,3
11311,Female,Caucasian,22,0,0,0,2,5
11312,Male,Caucasian,78,0,0,0,1,1
11314,Male,African-American,23,0,1,0,2,8
11315,Male,African-American,27,0,0,2,7,9
11316,Male,African-American,37,0,0,0,1,2
11318,Male,Hispanic,20,1,0,0,2,10
11319,Male,African-American,28,0,0,0,5,7
11320,Male,African-American,24,0,0,0,1,2
11323,Male,Caucasian,26,0,0,0,2,7
11324,Male,African-American,22,0,0,0,1,5
11325,Male,Caucasian,32,0,0,0,4,5
11326,Female,African-American,22,0,0,0,3,10
11327,Male,Caucasian,51,0,0,0,2,2
11328,Male,African-American,36,0,0,0,4,2
11329,Male,Caucasian,27,0,0,0,1,2
11331,Female,Caucasian,31,0,0,0,5,6
11334,Male,African-American,29,0,0,0,0,1
11335,Male,African-American,33,0,0,0,2,9
11336,Female,African-American,23,0,0,0,0,4
11337,Male,Hispanic,46,0,0,0,1,1
11338,Female,Caucasian,42,0,0,0,8,5
11339,Female,African-American,44,0,0,0,1,4
11341,Male,Hispanic,49,0,0,0,0,1
11344,Male,Hispanic,40,0,0,0,0,1
11345,Male,Hispanic,58,0,0,0,1,1
11346,Male,African-American,27,1,5,0,8,10
11347,Female,African-American,25,0,0,0,2,4
11348,Male,African-American,55,0,0,0,1,1
11349,Male,African-American,30,0,0,0,0,2
11350,Male,African-American,29,0,0,0,4,3
11352,Male,African-American,19,0,0,0,0,8
11353,Female,African-American,37,0,0,0,1,2
11354,Male,African-American,49,0,0,1,19,5
11355,Male,Caucasian,44,0,0,0,1,1
11356,Male,African-American,23,0,0,0,6,4
11357,Male,Caucasian,51,0,0,0,0,1
11358,Female,African-American,28,0,0,0,7,6
11359,Female,African-American,23,0,0,0,1,7
11360,Male,Hispanic,23,0,0,0,0,5
11361,Male,African-American,37,0,0,0,14,7
11362,Male,African-American,28,0,0,0,8,4
11363,Male,African-American,38,0,0,0,12,9
11364,Male,Caucasian,54,0,0,0,6,2
11367,Male,Caucasian,56,0,0,0,0,1
11368,Male,African-American,23,0,0,0,4,8
11369,Male,African-American,24,0,1,0,8,10
11370,Male,African-American,38,0,1,0,8,8
11371,Male,African-American,44,0,0,0,0,3
11372,Female,Caucasian,49,0,0,0,0,3
11373,Male,African-American,26,0,0,0,1,9
11374,Female,African-American,38,0,0,0,25,10
11375,Male,Caucasian,23,0,0,0,0,2
11376,Male,African-American,21,0,0,1,1,6
11378,Male,Caucasian,35,0,0,0,2,2
11379,Male,Caucasian,30,0,0,0,0,1
11381,Male,African-American,37,0,0,0,0,8
11382,Female,Other,43,0,0,0,2,1
11383,Female,African-American,29,0,0,0,0,5
11384,Female,Other,41,0,0,0,1,1
11385,Male,African-American,36,1,0,0,11,7
11387,Male,Caucasian,32,0,1,0,17,7
11388,Male,African-American,39,1,0,0,12,6
11389,Male,Hispanic,24,0,0,0,0,2
11390,Male,African-American,24,0,0,0,4,4
11391,Male,Caucasian,45,0,0,0,4,4
11392,Female,Caucasian,27,0,0,0,0,6
11393,Male,African-American,33,0,0,0,4,3
11396,Male,Caucasian,41,1,1,3,28,7
11398,Male,African-American,29,0,0,0,6,8
11399,Male,African-American,37,0,0,0,11,3
11401,Male,Other,40,0,0,0,0,1
11402,Male,Caucasian,51,0,0,0,0,3
11404,Male,African-American,23,0,0,0,4,7
11405,Male,African-American,31,0,0,0,10,6
11406,Male,Caucasian,21,0,0,0,0,10
11407,Male,African-American,23,1,0,2,2,7
11408,Female,Caucasian,43,0,0,0,7,7
11409,Female,Caucasian,41,0,0,0,5,3
11410,Male,Caucasian,23,0,0,0,0,2
11412,Male,Hispanic,20,0,0,2,0,2
11413,Male,African-American,25,0,0,0,2,6
11414,Male,African-American,49,1,0,0,14,6
11415,Male,Caucasian,67,0,0,0,0,1
11416,Male,Other,23,0,0,1,0,2
11417,Male,Caucasian,49,0,0,0,12,4
11418,Female,Caucasian,36,0,0,0,3,3
11419,Male,African-American,40,0,0,0,14,4
11420,Male,Other,52,0,0,0,0,1
11422,Female,Hispanic,34,0,0,0,5,6
11423,Male,Hispanic,21,0,0,0,1,2
11424,Male,Caucasian,31,0,0,0,1,7
11426,Male,Caucasian,46,0,0,0,1,5
11427,Male,African-American,52,0,0,0,4,3
11428,Male,Hispanic,21,0,2,5,2,7
11429,Male,African-American,39,2,0,0,4,5
11430,Male,African-American,30,0,0,0,0,4
11431,Female,Caucasian,33,0,0,0,1,3
11432,Male,African-American,35,1,0,0,8,8
11433,Male,African-American,38,0,0,0,0,1
11434,Male,Hispanic,27,0,0,0,1,2
11435,Male,African-American,30,0,0,0,7,10
11436,Female,Other,31,0,0,0,0,1
11437,Female,Caucasian,53,0,0,0,0,1
11438,Male,African-American,68,0,0,0,1,4
11439,Male,Caucasian,26,0,0,0,0,9
11441,Male,Hispanic,31,0,0,0,1,5
11443,Male,Caucasian,25,0,0,0,0,4
11444,Male,African-American,34,3,2,0,10,8
11446,Female,African-American,45,0,0,0,4,1
11450,Male,African-American,47,0,0,0,2,3
11451,Male,Caucasian,38,0,0,0,0,4
11452,Female,Caucasian,30,0,0,0,0,3
11453,Female,African-American,24,0,0,0,2,5
11455,Female,Caucasian,51,0,0,0,0,1
11456,Male,Caucasian,37,0,0,0,12,3
11457,Male,Caucasian,42,0,0,0,4,6
11458,Male,African-American,37,0,0,0,8,3
11459,Male,African-American,38,0,0,0,4,5
11460,Male,Caucasian,49,0,0,0,3,1
11461,Male,African-American,26,0,0,0,6,9
11463,Male,Caucasian,45,1,0,0,12,5
11464,Female,Hispanic,23,0,0,0,0,5
11465,Male,African-American,34,0,0,0,0,1
11466,Male,Hispanic,37,0,0,0,1,4
11467,Male,Other,21,0,0,1,0,3
11468,Male,Caucasian,68,0,0,0,0,1
11470,Male,Other,26,0,0,0,6,7
11473,Male,Caucasian,26,0,0,0,3,5
11474,Male,African-American,22,0,0,0,1,10
11475,Male,Caucasian,49,0,0,0,2,2
11476,Male,Caucasian,52,0,0,0,0,3
11478,Male,African-American,28,0,0,0,13,8
11481,Female,African-American,29,0,0,0,0,5
11482,Male,African-American,35,0,0,0,1,8
11483,Male,Caucasian,47,0,0,0,1,1
11485,Female,African-American,28,0,0,0,3,5
11487,Female,Other,25,0,0,0,2,3
11491,Female,Caucasian,32,0,0,0,3,8
11493,Male,African-American,31,2,0,0,24,10
11494,Male,African-American,23,0,0,0,3,5
11495,Male,Caucasian,33,0,0,0,6,5
11497,Male,African-American,26,0,0,0,0,2
11498,Male,Other,44,0,0,0,0,1
11500,Male,Hispanic,44,0,0,0,3,7
11501,Male,Caucasian,40,0,0,0,1,1
11502,Male,Caucasian,41,0,0,0,0,1
11504,Male,African-American,24,0,0,0,1,3
11505,Female,Caucasian,23,0,0,0,1,7
11507,Female,Other,33,0,0,0,0,2
11508,Male,Hispanic,25,1,0,0,8,9
11509,Male,Caucasian,61,0,0,0,0,1
11511,Male,African-American,24,0,0,0,2,5
11512,Male,African-American,46,0,0,0,6,8
11513,Male,Caucasian,65,0,0,0,1,1
11514,Male,Caucasian,58,0,0,0,6,6
11518,Male,African-American,32,1,1,0,10,9
11519,Male,Caucasian,25,0,0,0,0,2
11520,Male,African-American,33,0,0,0,0,1
11521,Male,Caucasian,35,0,0,0,1,1
11522,Male,Hispanic,28,0,0,0,1,4
11523,Male,African-American,39,0,0,0,1,2
11524,Male,African-American,21,0,0,0,0,6
11525,Female,African-American,28,0,0,0,8,6
11526,Female,African-American,24,0,0,0,2,6
11527,Male,Hispanic,30,0,0,0,2,5
11529,Male,African-American,22,0,1,0,2,7
11530,Male,Caucasian,51,0,0,0,6,8
11531,Male,Caucasian,34,0,0,0,2,4
11532,Female,African-American,21,0,0,0,3,10
11533,Male,Caucasian,37,0,1,0,6,4
11534,Male,African-American,58,0,0,0,3,1
11535,Male,African-American,37,0,0,0,5,4
11536,Male,African-American,27,0,0,1,13,10
11537,Male,Caucasian,23,0,0,0,2,9
11538,Male,Caucasian,52,0,0,0,0,1
11540,Male,African-American,57,0,0,0,1,1
11541,Female,African-American,26,0,0,0,8,8
11542,Male,African-American,30,0,0,0,1,8
11543,Male,Caucasian,47,0,0,0,0,1
11546,Female,African-American,23,0,0,0,4,9
11547,Male,African-American,60,0,0,0,2,9
11548,Female,Other,30,0,0,0,0,2
11550,Male,Caucasian,23,0,0,0,0,4
11551,Male,Caucasian,53,0,0,0,4,3
11552,Male,African-American,49,1,0,2,27,7
11553,Male,African-American,33,0,0,0,2,1
11554,Female,African-American,28,0,0,0,6,6
11555,Female,Hispanic,44,0,0,0,0,1
11558,Male,African-American,45,1,0,0,15,10
11562,Male,Caucasian,25,0,0,0,0,5
11563,Male,African-American,24,0,0,0,1,6
11564,Male,Caucasian,52,0,0,0,3,2
11565,Female,African-American,26,0,0,0,15,9
11567,Female,Caucasian,42,0,0,0,0,1
11570,Male,Caucasian,27,0,0,0,1,1
11571,Male,African-American,58,0,0,0,5,5
11572,Male,Hispanic,26,0,0,0,0,2
11573,Male,Other,46,0,0,0,0,1
11574,Male,African-American,51,0,0,0,26,8
11575,Male,Caucasian,33,0,0,0,11,6
11577,Female,Caucasian,52,0,0,0,7,2
11578,Female,African-American,51,0,0,0,2,1
11580,Male,African-American,44,0,0,0,10,10
11581,Male,Other,62,0,0,0,0,1
11582,Male,African-American,33,1,0,0,8,9
11583,Male,Caucasian,38,0,0,0,1,1
11587,Male,Caucasian,37,0,0,0,1,3
11588,Male,Caucasian,21,0,0,0,2,9
11589,Male,Other,35,0,0,0,1,1
11590,Male,Caucasian,46,0,0,0,1,1
11591,Male,African-American,25,0,0,0,0,7
11592,Female,Caucasian,22,0,0,0,2,6
11594,Male,Caucasian,55,0,0,0,0,1
11595,Male,Caucasian,22,0,0,0,4,7
11597,Male,African-American,28,0,1,0,21,7
11598,Male,Caucasian,35,0,0,0,13,9
11599,Male,African-American,21,0,0,0,1,8
11601,Male,African-American,34,0,0,0,2,1
11602,Male,Other,21,0,0,0,0,3
11606,Male,Hispanic,29,0,0,0,2,1
11608,Male,African-American,62,0,0,0,14,7
11609,Female,Caucasian,50,0,0,0,1,1
11610,Male,Caucasian,33,0,0,0,0,2
11611,Male,Other,31,0,0,0,0,6
11612,Male,Caucasian,52,0,0,0,4,1
11614,Male,Hispanic,35,0,0,0,0,4
11615,Male,African-American,39,0,0,0,1,1
11616,Male,Caucasian,58,0,0,0,1,1
11617,Male,Caucasian,56,0,0,0,0,4
11619,Female,African-American,51,0,0,0,2,6
11620,Male,Caucasian,27,0,0,0,1,3
11621,Male,Other,65,0,0,0,0,1
11622,Male,Caucasian,32,0,0,0,1,4
11624,Male,Hispanic,30,0,0,0,0,2
11625,Male,Caucasian,65,0,0,0,3,1
11626,Male,African-American,33,0,0,0,7,2
11627,Male,African-American,47,0,0,0,1,1
11629,Male,African-American,34,0,0,0,2,4
11631,Male,Other,21,0,0,0,2,7
11632,Male,Hispanic,60,0,0,0,0,1
11633,Male,Caucasian,48,0,0,0,0,1
11634,Male,African-American,31,0,0,0,4,5
11635,Female,Caucasian,31,0,0,0,0,2
11636,Male,African-American,25,0,0,1,2,4
11638,Male,African-American,25,1,3,0,11,10
11639,Female,African-American,29,0,0,0,0,4
11640,Male,African-American,26,0,0,0,6,8
11641,Male,Hispanic,29,0,0,0,3,2
11642,Female,Caucasian,62,0,0,0,0,1
11643,Male,Caucasian,34,0,0,0,1,1
11644,Male,African-American,43,0,1,0,9,5
11646,Male,Caucasian,26,0,0,0,2,4
11647,Male,African-American,33,0,0,0,2,5
11648,Male,African-American,38,0,0,0,4,3
11651,Male,African-American,31,0,1,0,12,9
11652,Male,Other,32,0,0,0,1,2
11654,Male,African-American,46,0,0,0,0,9
11655,Female,African-American,34,0,0,0,1,1
11656,Male,African-American,29,0,0,0,6,10
11657,Male,Hispanic,24,0,0,0,0,1
11659,Male,Hispanic,49,0,0,0,0,1
11662,Female,Caucasian,43,0,0,0,0,1
11663,Male,Other,49,0,0,0,0,1
11664,Male,Caucasian,26,0,0,0,0,5
11665,Female,African-American,39,0,0,0,0,1
11666,Male,African-American,49,0,0,0,9,3
11667,Male,African-American,33,0,0,0,0,9
11668,Male,Caucasian,40,0,0,0,4,3
11669,Male,African-American,69,0,0,0,6,2
11671,Female,Hispanic,61,0,0,0,0,1
11672,Male,Caucasian,27,0,0,1,0,2
11673,Male,African-American,35,2,3,1,27,10
11674,Female,Hispanic,31,0,0,0,0,2
11675,Male,African-American,25,2,3,1,14,10
11676,Male,African-American,22,0,0,0,2,7
11677,Male,Caucasian,37,0,0,0,3,2
11678,Male,Hispanic,25,0,0,1,0,2
11681,Male,African-American,33,0,2,0,7,9
11682,Male,African-American,43,0,0,0,6,8
11683,Male,African-American,31,0,0,0,0,3
11684,Male,African-American,45,0,0,0,7,9
11685,Female,African-American,33,0,0,0,3,3
11686,Male,African-American,41,0,0,0,0,1
11689,Male,Hispanic,31,0,0,0,4,4
11691,Male,African-American,42,0,0,0,3,4
11693,Female,Caucasian,25,0,0,0,1,6
11694,Female,Caucasian,65,0,0,0,0,1
11695,Male,African-American,33,0,0,0,14,4
11697,Male,Caucasian,28,0,0,1,4,5
11698,Male,Caucasian,36,0,0,0,5,2
11699,Male,African-American,21,0,0,0,0,4
11701,Female,African-American,43,0,0,0,0,2
11703,Male,African-American,36,0,0,0,1,1
11705,Female,African-American,23,0,0,0,1,4
11706,Male,Other,29,0,0,0,4,3
11707,Male,Other,29,0,0,0,1,2
11708,Female,African-American,24,0,0,0,3,10
11709,Male,African-American,35,0,0,0,6,6
11711,Male,African-American,29,0,1,1,3,9
11712,Female,African-American,21,0,0,0,0,5
11713,Male,African-American,36,2,0,0,14,9
11714,Male,African-American,65,0,0,0,1,1
11719,Female,Hispanic,62,0,0,0,1,1
11720,Female,African-American,59,0,0,0,1,1
11721,Male,Caucasian,52,0,0,0,11,2
11722,Male,African-American,32,0,0,0,4,2
11723,Male,Other,25,0,0,0,5,5
11724,Female,African-American,47,0,0,0,0,1
11726,Male,African-American,25,0,0,0,1,9
11727,Female,African-American,36,0,0,0,0,2
11728,Male,African-American,25,0,0,0,3,6
11730,Male,Caucasian,25,0,0,0,3,3
11731,Male,Caucasian,32,0,0,0,0,1
11732,Male,African-American,22,0,0,0,2,6
11733,Male,Caucasian,52,0,0,0,0,5
11735,Male,Caucasian,47,0,0,0,0,1
11736,Male,Hispanic,36,1,5,0,29,10
11737,Male,African-American,53,0,0,0,14,6
11738,Male,African-American,20,0,0,0,1,9
11741,Male,Hispanic,36,0,0,0,0,1
11742,Male,Hispanic,51,0,0,0,0,2
11743,Female,African-American,22,0,0,0,0,7
11744,Male,Caucasian,43,0,0,0,7,2
11745,Male,African-American,56,0,0,0,3,4
11746,Female,African-American,34,0,0,0,1,2
11747,Male,African-American,24,0,0,0,1,4
11748,Male,Caucasian,24,0,0,0,0,3
11749,Male,Caucasian,23,0,0,0,0,7
11751,Male,Hispanic,44,0,0,0,0,1
11752,Male,African-American,63,0,0,0,5,1
11753,Male,Other,47,0,0,0,1,3
11755,Male,Other,35,0,0,0,0,4
11756,Male,Caucasian,29,0,0,0,2,3
11757,Male,Other,34,0,0,0,0,1
21,Male,Hispanic,37,0,0,0,0,1
50,Male,Other,49,0,0,0,7,3
53,Male,Caucasian,24,0,0,0,1,2
54,Male,African-American,34,2,1,3,21,9
60,Male,African-American,25,0,0,0,0,6
75,Male,Caucasian,48,0,0,0,20,6
87,Male,African-American,35,0,0,0,5,3
115,Female,African-American,26,0,0,0,1,4
123,Male,African-American,66,0,0,0,0,9
124,Male,African-American,52,0,0,0,3,5
150,Female,Hispanic,44,0,0,0,0,1
154,Female,Caucasian,39,0,0,0,0,1
166,Male,African-American,21,0,0,0,3,9
177,Male,African-American,22,0,0,0,0,4
183,Male,Caucasian,31,0,0,0,13,10
188,Male,Other,33,0,0,0,2,8
191,Male,Caucasian,61,0,0,0,0,4
207,Female,Caucasian,25,0,0,0,0,3
210,Male,African-American,32,0,0,0,3,7
235,Male,Other,52,0,0,0,13,7
253,Male,African-American,31,0,0,0,0,1
257,Male,Hispanic,23,0,0,0,0,3
262,Female,Caucasian,37,0,0,0,6,10
263,Male,Caucasian,55,0,0,0,1,1
272,Male,African-American,38,2,2,1,22,8
285,Female,Other,52,0,0,0,0,3
291,Male,Caucasian,45,0,0,0,2,3
314,Male,African-American,38,0,0,0,0,1
319,Male,Caucasian,56,0,0,0,7,1
352,Male,Caucasian,47,0,0,0,1,2
357,Male,Caucasian,31,0,0,0,0,8
362,Male,African-American,28,0,0,0,25,8
364,Male,African-American,25,0,0,0,0,3
366,Male,Caucasian,22,0,0,1,1,8
367,Female,African-American,30,1,0,0,2,8
369,Female,Other,37,0,0,0,0,1
373,Male,Other,24,0,0,0,0,2
378,Male,African-American,27,0,0,0,3,2
382,Female,Caucasian,23,0,0,4,5,5
386,Male,African-American,30,0,0,0,2,6
435,Male,African-American,34,0,0,0,5,4
452,Male,Caucasian,62,0,0,0,0,1
459,Female,African-American,32,0,0,0,5,1
482,Male,African-American,48,0,0,0,8,8
486,Female,African-American,22,0,0,0,0,3
506,Male,African-American,22,0,0,0,2,8
512,Female,African-American,25,0,0,0,2,6
524,Male,Hispanic,27,0,0,0,0,8
549,Male,African-American,34,1,0,0,11,8
556,Male,African-American,29,0,1,0,7,2
567,Female,Caucasian,53,0,0,0,1,1
598,Male,African-American,28,0,0,0,5,9
609,Male,Caucasian,68,0,0,0,2,1
616,Male,African-American,32,0,0,0,3,2
629,Male,Hispanic,21,0,0,0,0,3
640,Male,African-American,20,0,0,0,0,7
648,Male,African-American,57,0,0,0,1,5
653,Male,Caucasian,24,0,1,1,3,8
667,Male,African-American,24,0,0,0,4,4
673,Male,Hispanic,28,0,0,0,2,5
675,Male,Caucasian,61,0,0,0,4,1
681,Male,Caucasian,24,0,0,0,0,1
683,Male,Caucasian,34,0,0,0,0,1
705,Male,African-American,21,0,0,0,1,3
710,Male,Caucasian,42,0,0,0,1,1
720,Male,Caucasian,51,0,0,0,0,1
729,Male,Caucasian,59,0,0,0,1,1
758,Female,Hispanic,22,0,0,0,2,5
765,Male,African-American,66,0,0,0,33,6
769,Male,Caucasian,27,0,0,0,2,5
807,Male,Caucasian,23,0,0,0,0,9
820,Male,Hispanic,32,1,1,0,20,10
828,Female,Caucasian,26,0,0,0,0,9
835,Male,African-American,27,0,0,0,5,9
863,Male,Caucasian,40,0,0,0,5,4
867,Male,African-American,27,0,0,0,5,4
880,Male,Hispanic,64,0,0,0,1,1
882,Male,Caucasian,50,0,0,0,5,1
896,Female,Caucasian,31,0,0,0,0,7
911,Female,Hispanic,48,0,0,0,0,1
913,Male,African-American,31,0,0,0,3,8
917,Male,African-American,22,0,0,0,11,10
919,Male,Hispanic,36,0,0,0,1,10
920,Male,Other,50,0,0,0,4,1
921,Male,African-American,30,0,0,0,1,7
924,Female,Caucasian,59,0,0,0,0,1
927,Male,Caucasian,38,0,0,0,0,1
931,Male,Hispanic,60,0,0,0,0,4
933,Male,Caucasian,28,0,0,0,1,9
943,Male,Caucasian,29,0,0,0,2,2
948,Female,African-American,22,0,0,0,0,5
951,Male,African-American,31,0,0,0,1,1
956,Male,African-American,24,0,0,0,4,10
964,Male,Caucasian,23,0,2,0,3,5
970,Male,African-American,38,0,0,0,11,6
1025,Male,African-American,36,0,0,0,0,7
1029,Male,Caucasian,30,0,0,0,0,3
1057,Male,African-American,57,0,0,0,20,7
1058,Male,African-American,28,0,0,0,2,4
1069,Male,Caucasian,53,0,0,0,1,1
1073,Male,Hispanic,23,0,0,0,0,4
1076,Female,Caucasian,46,0,0,0,2,8
1088,Male,Caucasian,62,0,0,0,0,1
1102,Male,African-American,29,0,0,0,7,7
1110,Female,African-American,36,0,0,0,4,10
1113,Female,Hispanic,53,0,0,0,0,1
1118,Female,Caucasian,45,0,0,0,1,1
1125,Male,African-American,34,0,1,0,10,7
1126,Male,Hispanic,41,0,0,0,1,2
1127,Male,African-American,23,0,0,0,0,2
1150,Female,African-American,47,0,0,0,19,10
1167,Male,African-American,26,0,0,0,2,3
1170,Male,Other,27,0,0,0,1,2
1186,Male,Caucasian,24,0,0,0,1,4
1187,Male,Caucasian,21,0,2,1,2,9
1211,Male,Caucasian,24,0,0,0,1,2
1220,Male,African-American,39,0,0,0,0,3
1228,Female,Caucasian,29,0,0,0,1,5
1246,Male,African-American,25,0,0,0,3,6
1248,Male,Caucasian,39,0,0,0,2,2
1268,Male,African-American,28,0,0,0,1,4
1269,Male,African-American,29,0,0,0,2,4
1278,Male,Other,57,0,0,0,0,1
1281,Female,Caucasian,39,0,0,0,1,2
1284,Male,Caucasian,42,0,0,0,5,4
1296,Male,Caucasian,46,0,0,0,0,1
1304,Male,African-American,30,0,0,0,1,7
1306,Male,African-American,30,0,0,0,5,4
1311,Male,African-American,38,0,0,0,3,2
1315,Male,African-American,24,0,0,0,0,4
1322,Male,Caucasian,23,0,0,0,0,6
1338,Male,African-American,48,0,0,0,3,6
1347,Female,Caucasian,31,0,0,0,1,3
1371,Male,African-American,39,0,0,0,1,2
1402,Male,African-American,46,0,0,0,0,1
1415,Male,Hispanic,32,0,0,0,1,7
1428,Male,African-American,24,0,0,0,2,7
1438,Female,Caucasian,26,0,0,0,0,6
1444,Male,African-American,20,0,0,0,1,10
1451,Male,Caucasian,42,0,0,0,5,7
1452,Female,Caucasian,21,0,1,0,0,5
1457,Male,African-American,41,0,0,0,0,3
1463,Male,African-American,36,0,0,0,5,8
1489,Male,Hispanic,29,0,0,0,4,2
1506,Female,Caucasian,36,0,0,0,4,9
1509,Male,Hispanic,45,0,0,0,2,1
1551,Male,Hispanic,53,0,0,0,0,1
1555,Female,Caucasian,23,0,0,0,1,3
1556,Male,African-American,27,2,1,0,5,7
1561,Male,African-American,35,0,0,0,0,1
1575,Male,African-American,28,0,0,0,3,3
1576,Male,African-American,42,1,0,1,13,8
1579,Male,Caucasian,55,0,0,0,0,1
1580,Male,Caucasian,27,0,0,0,0,1
1581,Male,Caucasian,46,0,0,0,5,4
1587,Male,Caucasian,55,0,0,0,2,1
1606,Female,African-American,31,0,0,0,0,8
1608,Female,Caucasian,50,0,0,0,30,6
1626,Male,African-American,26,0,0,0,0,3
1631,Male,Caucasian,47,0,0,0,1,3
1656,Male,Hispanic,40,0,0,0,0,2
1664,Male,Caucasian,25,0,0,0,2,8
1677,Female,Caucasian,51,0,0,0,0,2
1690,Female,African-American,31,0,0,0,0,1
1705,Male,African-American,30,0,0,0,10,5
1707,Male,African-American,24,0,0,0,0,2
1708,Male,African-American,23,0,0,1,1,3
1714,Male,Caucasian,27,0,0,0,1,10
1716,Male,Caucasian,26,0,0,0,11,4
1723,Female,African-American,42,0,0,0,0,10
1731,Male,Caucasian,50,0,0,0,1,1
1737,Female,African-American,34,0,0,0,14,9
1750,Male,Caucasian,23,0,0,0,0,3
1759,Male,Caucasian,41,0,0,0,17,9
1770,Male,African-American,23,0,0,0,2,2
1777,Female,African-American,21,1,2,2,3,7
1786,Male,African-American,41,2,1,0,9,9
1805,Male,African-American,25,0,0,1,4,5
1813,Male,African-American,31,0,0,0,4,2
1864,Male,African-American,38,0,0,0,1,2
1879,Male,African-American,22,0,0,0,0,9
1888,Male,African-American,33,0,0,0,6,5
1900,Male,Caucasian,30,0,0,0,10,5
1917,Male,Caucasian,58,0,0,0,2,3
1926,Female,Caucasian,45,0,0,0,5,2
1935,Male,Hispanic,38,0,0,0,0,2
1945,Male,African-American,28,0,0,0,0,2
1947,Male,Caucasian,32,0,0,0,7,2
1949,Male,Hispanic,47,0,0,0,1,5
1954,Male,Caucasian,37,0,0,0,1,1
1975,Male,Other,38,0,0,0,2,1
2004,Male,Caucasian,26,0,0,0,0,5
2013,Female,African-American,23,0,0,0,0,3
2029,Male,African-American,43,0,0,0,2,3
2030,Female,Caucasian,25,0,0,0,0,5
2032,Male,African-American,22,0,0,0,2,6
2047,Male,African-American,26,0,0,0,6,5
2048,Male,African-American,21,2,0,1,2,10
